country,comid,latitude,longitude,alert
col,9008417,5.664194588,-75.07008546,R5
col,9008411,5.684240498,-75.10619475,R5
col,9007272,6.232451301,-75.85519623,R0
col,9007502,6.102083337,-75.85458334,R0
col,9007503,6.102358787,-75.82884396,R0
col,9008364,5.700150419,-75.92125325,R0
col,9008203,5.762741642,-75.90820541,R0
col,9007387,6.173266809,-75.93108928,R0
col,9007348,6.194034355,-75.94522687,R0
col,9007342,6.205899932,-75.88295025,R0
col,9008091,5.832400648,-75.97034144,R0
col,9005783,7.04593359,-75.66830493,R0
col,9005433,7.223617928,-75.50200847,R0
col,9006272,6.780826362,-75.89156969,R0
col,9006068,6.862787469,-75.87336114,R0
col,9005103,7.404112227,-75.07991048,R0
col,9005026,7.445708736,-75.07269228,R0
col,9005096,7.4060253639999996,-75.02260346,R0
col,9004443,7.848238727,-75.19886576,R0
col,9004699,7.627819865,-75.3143327,R0
col,9004806,7.59593506,-75.27934293,R0
col,9004680,7.670887058,-75.2421571,R0
col,9004739,7.577104275,-75.3559135,R0
col,9004439,7.740673805,-75.44738219,R0
col,9004698,7.610372629,-75.35876635,R0
col,9004417,7.830499692,-75.32636604,R0
col,9004614,7.703171111,-75.27129876,R0
col,9004715,7.58727644,-75.3452988,R0
col,9004522,7.715595891,-75.10470038,R0
col,9004509,7.706726173,-75.07417893,R0
col,9005777,7.021995022,-75.22323811,R0
col,9005849,6.996917777,-75.26229343,R0
col,9005688,7.066336711,-75.29654277,R0
col,9007256,6.325223773,-74.66001055,R0
col,9006968,6.401543148,-74.78946295,R0
col,9007592,6.102693392,-75.38177693,R0
col,9006532,6.712591106,-75.28324733,R0
col,9006249,6.800134785,-75.30807962,R0
col,9004954,7.473076966,-76.64686894,R0
col,9004933,7.477478447,-76.61994004,R0
col,9004766,7.565380061,-76.68245486,R0
col,9004582,7.670580824,-76.62677992,R0
col,9004593,7.702477679,-76.68955013,R0
col,9004577,7.705691745,-76.60386466,R0
col,9004765,7.64288437,-76.78356528,R0
col,9004395,7.768333336,-76.81708334,R0
col,9007666,6.03094325,-75.09841086,R0
col,9007676,6.034549386,-75.17912375,R0
col,9007826,5.939115476,-75.12612893,R0
col,9007825,5.972773718,-75.16502242,R0
col,9007164,6.286454293,-75.19537267,R0
col,9007490,6.16194308,-75.84653943,R0
col,9007515,6.101825038,-75.87431578,R0
col,9007780,5.95647437,-75.85359222,R0
col,9007779,5.982647695,-75.83771451,R0
col,9006740,6.541817135,-75.33914481,R0
col,9006861,6.491117936,-75.27652095,R0
col,9004964,7.459798114,-74.74973734,R0
col,9004982,7.450349005,-74.73231548,R0
col,9004965,7.464021459,-74.71769673,R0
col,9005006,7.4429476,-74.71226688,R0
col,9005094,7.400878483,-74.59163235,R0
col,9005047,7.422222072,-74.56898006,R0
col,9004418,7.770359726,-74.55198117,R0
col,9004328,7.805018862,-74.57600091,R0
col,9004832,7.583648196,-74.75389019,R0
col,9004662,7.654034159,-74.73204394,R0
col,9004463,7.726226799,-74.77511564,R0
col,9004456,7.741314294,-74.78793405,R0
col,9004448,7.744296602,-74.64741462,R0
col,9004429,7.763602685,-74.7153061,R0
col,9004401,7.778175575,-74.75563819,R0
col,9004452,7.738816939,-74.74617174,R0
col,9006629,6.569449488,-75.52446345,R0
col,9006727,6.542376976,-75.47896694,R0
col,9008218,5.759444782,-75.63276402,R0
col,9006197,6.812756254,-76.13045147,R0
col,9006531,6.728049625,-76.08730327,R0
col,9006708,6.53138915,-76.32939357,R5
col,9006597,6.634255485,-76.40732848,R0
col,9006443,6.723056634,-76.40569757,R0
col,9006490,6.681351427,-76.33460547,R0
col,9006557,6.663864451,-76.52203489,R0
col,9006752,6.537933227,-76.50595871,R0
col,9006599,6.601053909,-76.52660224,R0
col,9006577,6.606955689,-76.51465766,R0
col,9007623,6.064309129,-75.14110133,R0
col,9007661,6.07370649,-75.07439731,R0
col,9007356,6.221218294,-75.39970794,R0
col,9008185,5.811084301,-75.90515801,R0
col,9005704,7.060519849,-75.78982836,R0
col,9005641,7.1102514,-75.67008756,R0
col,9005432,7.258780004,-75.58379389,R0
col,9005539,7.165847652,-75.61303461,R0
col,9005538,7.176939594,-75.69205272,R0
col,9005427,7.232500644,-75.73558187,R0
col,9005429,7.210732416,-75.77945274,R0
col,9005360,7.247921233,-75.82040954,R0
col,9005502,7.194480502,-75.84357398,R0
col,9005041,7.426104628,-75.64659283,R5
col,9005114,7.399987182,-75.64535849,R2
col,9004914,7.485436213,-75.63259702,R0
col,9005025,7.454865821,-75.62482373,R2
col,9004923,7.484976029,-75.58695592,R0
col,9005012,7.522027976,-75.67671962,R0
col,9005283,7.308492815,-75.97458573,R0
col,9005169,7.355213913,-75.96657016,R0
col,9005194,7.331867073,-75.96238633,R0
col,9005315,7.277621049,-76.18465026,R0
col,9005328,7.274513541,-76.14659518,R0
col,9005362,7.240915534,-76.13253155,R0
col,9005393,7.234397514,-76.1464503,R0
col,9008172,5.803270097,-75.73811004,R0
col,9008180,5.808000734,-75.67789994,R0
col,9008240,5.74650314,-75.61069093,R0
col,9007856,5.934860224,-75.38024644,R0
col,9007932,5.900092641,-75.40480639,R0
col,9006932,6.428480898,-74.72682797,R0
col,9006943,6.394485249,-74.72413603,R0
col,9006548,6.63795218,-74.61230382,R0
col,9006777,6.50026034,-74.6816289,R0
col,9007382,6.174604422,-75.33810134,R0
col,9007980,5.868924028,-75.53498184,R0
col,9007981,5.866956158,-75.51144571,R0
col,9008624,5.574783928,-75.15477224,R2
col,9008619,5.616875569,-75.09296623,R2
col,9008416,5.668111091,-75.09137421,R2
col,9003936,8.050414528,-74.86989782,R0
col,9003825,8.087847116,-74.7570216,R0
col,9003714,8.160821635,-74.81046257,R0
col,9004125,7.910599129,-74.8253107,R0
col,9004096,7.928884539,-74.81949147,R0
col,9004070,7.949781378,-74.81712136,R0
col,9004014,8.016104458,-74.79377383,R0
col,9004197,7.909590078,-74.8850621,R0
col,9004400,7.844715261,-74.79938336,R0
col,9004098,7.946572053,-74.7447896,R0
col,9003910,8.047435055,-74.72108517,R0
col,9007331,6.240526329,-75.26010602,R0
col,9005794,7.012760087,-75.85379628,R0
col,9008017,5.876251864,-75.90871418,R0
col,9007116,6.312201736,-74.47111918,R0
col,9006475,6.715779017,-74.43242309,R0
col,9006588,6.605245477,-74.41850034,R0
col,9006570,6.631502199,-74.38291461,R0
col,9006474,6.658229035,-74.39724858,R0
col,9006853,6.45214817,-74.47195096,R2
col,9006790,6.507414174,-74.39918597,R0
col,9006709,6.538960145,-74.44806832,R0
col,9006933,6.436659583,-74.3837627,R0
col,9006778,6.556370045,-74.61567364,R0
col,9006814,6.468050174,-74.6459117,R0
col,9007125,6.353955899,-74.54939649,R0
col,9007440,6.140180046,-74.63863757,R0
col,9007352,6.197191709,-74.57717239,R0
col,9007599,6.064073135,-74.56810753,R0
col,9007255,6.264394317,-74.67985581,R0
col,9007494,6.147870116,-74.80687447,R0
col,9007305,6.214520098,-74.60746031,R0
col,9007292,6.23598093,-74.55712256,R0
col,9007727,5.99426314,-74.74177288,R0
col,9007781,5.99919076,-74.58235319,R0
col,9007721,6.033786103,-74.6555557,R0
col,9007858,5.942630715,-74.64540734,R0
col,9007912,5.908421209,-74.58653364,R0
col,9007918,5.942614001,-74.7585484,R0
col,9005802,7.076582753,-74.84601864,R0
col,9005835,6.988910762,-74.81655825,R0
col,9006372,6.745659972,-74.58046902,R0
col,9005652,7.113851481,-74.57199667,R0
col,9005574,7.147280979,-74.6543396,R0
col,9005876,6.95854167,-74.55770834,R0
col,9005912,6.968709103,-74.61012858,R0
col,9005556,7.181469303,-74.43414548,R0
col,9005739,7.038058296,-74.38802535,R0
col,9005586,7.122914988,-74.37158013,R0
col,9005734,7.074991288,-74.3576721,R0
col,9005974,6.934160375,-74.46079608,R0
col,9005978,6.93329599,-74.50863919,R0
col,9007571,6.080898353,-75.49505564,R2
col,9007516,6.099969432,-75.49185493,R2
col,9006223,6.825282583,-75.85699459,R0
col,9006058,6.937455763,-75.82625942,R0
col,9005951,6.990130499,-75.74585337,R0
col,9005765,7.0290947,-75.79396958,R0
col,9005699,7.053700941,-75.77178722,R0
col,9007903,5.947254705,-75.93968553,R0
col,9007812,5.94991143,-75.85270284,R0
col,9006089,6.922368243,-75.65897321,R0
col,9007343,6.212708519,-74.93499732,R0
col,9007335,6.211061892,-74.74638463,R0
col,9007239,6.319961077,-74.81491182,R0
col,9007334,6.21462005,-74.83318184,R0
col,9007548,6.090463907,-74.83671357,R0
col,9007616,6.06677645,-74.86327325,R0
col,9008164,5.885068413,-74.86904447,R0
col,9007878,5.924140647,-75.08426751,R0
col,9007866,5.931175771,-75.03718908,R0
col,9007871,5.927021271,-74.95649394,R0
col,9002901,8.74620824,-76.50119158,R0
col,9002961,8.682391519,-76.47555271,R0
col,9007749,6.004074386,-74.81101669,R0
col,9007835,5.974841523,-75.05257766,R0
col,9007823,5.988481835,-74.93755754,R0
col,9007615,6.061215487,-74.92802766,R0
col,9007877,5.922741025,-74.98536992,R0
col,9006742,6.525544355,-75.56578314,R0
col,9003309,8.432661046,-76.28669636,R0
col,9003277,8.460339605,-76.2942162,R0
col,9003222,8.475846947,-76.285289,R0
col,9003231,8.478994828,-76.31670397,R0
col,9003214,8.488095666,-76.30031745,R0
col,9003592,8.329122688,-76.35443396,R0
col,9007233,6.286425521,-75.00577012,R0
col,9006911,6.411957825,-74.92478446,R0
col,9006931,6.497114165,-74.88880463,R0
col,9008216,5.804576332,-75.6186699,R0
col,9005541,7.150096977,-74.83257549,R0
col,9005481,7.167539101,-74.85170577,R0
col,9005309,7.284337253,-74.79129381,R0
col,9005473,7.237190618,-74.80927727,R0
col,9005482,7.242200255,-74.64979003,R0
col,9005065,7.413334938,-74.57615985,R0
col,9005129,7.377349814,-74.59707446,R0
col,9008390,5.684281655,-75.4009777,R0
col,9008391,5.682174408,-75.35837991,R0
col,9008345,5.748409919,-75.38452188,R0
col,9008041,5.855287859,-74.66165885,R0
col,9008051,5.840241451,-74.69828745,R0
col,9008138,5.819067218,-74.71297351,R0
col,9008044,5.859582975,-75.06561978,R0
col,9007933,5.900425355,-75.05268064,R0
col,9008067,5.856771456,-75.09800604,R0
col,9008075,5.828892065,-75.15261542,R0
col,9008141,5.812775988,-75.13962579,R0
col,9006716,6.526390428,-75.78963534,R0
col,9006888,6.454807837,-75.79477211,R0
col,9006713,6.525251697,-75.80435765,R0
col,9008357,5.69928321,-75.69130136,R0
col,9005147,7.356135135,-75.17527499,R0
col,9005035,7.424343824,-75.29945028,R0
col,9004963,7.512114003,-75.33491977,R0
col,9005022,7.441535226,-75.3062408,R0
col,9004890,7.497459762,-75.52635565,R0
col,9004908,7.489515606,-75.49388183,R0
col,9004915,7.523265568,-75.36758699,R0
col,9004879,7.559985993,-75.43509485,R0
col,9004674,7.688250248,-75.49629379,R0
col,9008018,5.888475248,-75.84416289,R0
col,9007853,5.932824756,-75.84367118,R0
col,9008050,5.882227587,-75.77758804,R0
col,9007904,5.919208438,-75.87391182,R0
col,9007682,6.05307917,-75.85528612,R0
col,9007604,6.08194066,-75.75534269,R0
col,9007491,6.118480263,-75.79199261,R0
col,9006160,6.86440379,-76.23045682,R2
col,9006094,6.873690068,-76.14820974,R0
col,9005992,6.905367667,-76.19989679,R0
col,9005991,6.905912271,-76.11180076,R0
col,9005322,7.267717909,-75.41433208,R0
col,9005803,7.1261836,-75.49950683,R0
col,9005446,7.235224793,-75.39310493,R0
col,9005258,7.319363908,-75.36368364,R0
col,9005153,7.385667065,-75.31502846,R0
col,9005069,7.430050955,-75.32074094,R0
col,9005155,7.350334844,-75.36807882,R0
col,9008412,5.681448969,-75.66051683,R0
col,9008340,5.733648716,-75.65312819,R0
col,9006237,6.838138619,-74.58110956,R0
col,9006123,6.862638227,-74.68151616,R0
col,9006009,6.914070452,-74.63433066,R0
col,9006262,6.79243118,-74.81090442,R0
col,9006343,6.743402789,-74.87030623,R0
col,9007740,5.998478389,-75.76872478,R0
col,9006411,6.715097538,-74.69058218,R0
col,9006276,6.786451692,-74.68518507,R0
col,9006506,6.664288604,-74.93650101,R0
col,9006507,6.643059013,-74.86072813,R0
col,9005784,7.00937864,-75.63737947,R50
col,9005656,7.144974423,-75.36643251,R0
col,9006033,6.92545993,-75.40674541,R0
col,9006546,6.657520965,-74.53866086,R0
col,9006412,6.703299564,-74.59591718,R0
col,9006394,6.710121423,-74.53540676,R0
col,9006466,6.672557446,-74.98538537,R0
col,9006500,6.673413304,-74.71053749,R0
col,9006425,6.687133703,-74.97785213,R0
col,9006606,6.608164506,-74.81472896,R0
col,9006542,6.630919368,-74.921824,R0
col,9005086,7.421345968,-74.89923573,R0
col,9005109,7.386172091,-74.88173247,R0
col,9005089,7.416424094,-74.94037862,R0
col,9004895,7.500071055,-74.92134786,R0
col,9004882,7.548568906,-74.85344377,R0
col,9004688,7.624170906,-74.80383172,R0
col,9004596,7.678848814,-74.81690876,R0
col,9004587,7.670972911,-74.85490246,R0
col,9004670,7.660648061,-74.90425997,R0
col,9004731,7.596343871,-74.96186174,R0
col,9004968,7.473892628,-74.91334404,R0
col,9004902,7.490872164,-74.88759814,R0
col,9004929,7.482853861,-74.86671644,R0
col,9005212,7.378779481,-74.71805446,R0
col,9005218,7.313850444,-74.70269747,R0
col,9005235,7.391018968,-74.79387648,R0
col,9005121,7.404063978,-74.68189741,R0
col,9005097,7.413973277,-74.65266939,R0
col,9004623,7.676300959,-74.79587091,R0
col,9004934,7.533710959,-74.78724413,R0
col,9000308,10.98911264,-74.7751693,R0
col,9000273,10.9766142,-74.88686916,R0
col,9000267,10.99018665,-74.85955106,R0
col,9000261,10.99759866,-74.85740859,R0
col,9000258,11.0019945,-74.87020939,R0
col,9000754,10.38910755,-74.9504355,R0
col,9000733,10.42647285,-74.82818958,R0
col,9000655,10.47212546,-74.82728946,R0
col,9000796,10.35536124,-74.86868767,R0
col,9000735,10.38577556,-74.8694299,R0
col,9000369,10.83275185,-75.12913519,R0
col,9000341,10.8710982,-75.05841136,R0
col,9000527,10.63799097,-75.20738237,R0
col,9000333,10.87490503,-74.74033397,R0
col,9000338,10.86835573,-74.73922074,R0
col,9000533,10.66699056,-74.724919,R0
col,9000482,10.68644901,-74.73659594,R0
col,9000439,10.71009449,-75.24272909,R0
col,9000420,10.73429954,-75.24174265,R0
col,9000594,10.54113453,-74.76499331,R0
col,9000595,10.55706456,-74.74544284,R0
col,9000611,10.51387039,-74.80493652,R0
col,9000643,10.49643308,-74.807781,R0
col,9000253,11.02889159,-74.87868235,R0
col,9000712,10.47421885,-75.08945791,R0
col,9000603,10.52333333,-75.04625001,R0
col,9000604,10.52354167,-75.04062501,R0
col,9000592,10.56967236,-75.06397269,R0
col,9000716,10.41166667,-75.10708334,R0
col,9000713,10.413125,-75.10604167,R0
col,9000715,10.43895778,-75.12016927,R0
col,9000376,10.82393389,-74.75212298,R0
col,9000593,10.62514109,-75.02794493,R0
col,9000774,10.37050104,-74.98844204,R0
col,9000826,10.32804517,-74.92157925,R0
col,9000430,10.72174643,-74.80543419,R0
col,9000896,10.25716001,-74.91067326,R0
col,9000827,10.31065398,-74.88748366,R0
col,9002932,8.747936723,-74.42347514,R0
col,9002894,8.761709678,-74.39124727,R0
col,9003139,8.560841251,-74.35178408,R0
col,9002988,8.779350392,-74.48871823,R0
col,9003300,8.501888794,-74.54408698,R0
col,9003091,8.601502274,-74.52421985,R0
col,9002987,8.647054005,-74.52688722,R0
col,9002895,8.740809778,-74.2678809,R0
col,9003562,8.382342366,-74.09066821,R0
col,9000943,10.17548771,-75.27783145,R0
col,9000932,10.20522063,-75.43291191,R0
col,9000942,10.20808782,-75.39864287,R0
col,9001135,10.09433586,-75.25645952,R0
col,9001122,10.11285995,-75.33531273,R0
col,9001142,10.04339973,-75.49579388,R0
col,9001121,10.07364003,-75.44518835,R0
col,9002765,8.850494392,-74.26716732,R0
col,9002794,8.818086787,-74.22619513,R0
col,9002606,8.946888475,-74.17713017,R0
col,9002745,8.856461664,-74.15363822,R0
col,9002720,8.897753275,-74.14751127,R0
col,9000978,10.15539609,-74.94461996,R0
col,9000964,10.16071489,-74.94096405,R0
col,9001049,10.15052821,-75.00402163,R0
col,9000895,10.22214141,-74.93143759,R0
col,9000960,10.19178215,-74.93343955,R0
col,9005115,7.394008317,-73.96097214,R0
col,9005116,7.423510498,-73.9173663,R0
col,9005276,7.312495072,-74.10531862,R0
col,9005269,7.331517402,-73.97216882,R0
col,9005557,7.18472279,-74.10213214,R0
col,9005669,7.093588949,-74.21966394,R0
col,9005617,7.139723884,-74.18006182,R0
col,9005167,7.381309651,-73.90834372,R0
col,9005045,7.418750003,-73.89687501,R0
col,9001737,9.546250002,-74.85270834,R0
col,9001738,9.556859507,-74.84029297,R0
col,9001766,9.59716656,-74.92972639,R0
col,9001811,9.511373575,-74.87492133,R0
col,9001905,9.47004252,-74.86670502,R0
col,9001706,9.592450538,-74.82477949,R0
col,9001765,9.531228668,-75.01697014,R0
col,9001541,9.698075374,-75.11491994,R0
col,9001505,9.717659573,-75.14338926,R0
col,9001503,9.739084294,-75.02402791,R0
col,9001154,10.07349318,-74.84657247,R0
col,9001128,10.07511005,-74.90121985,R0
col,9001120,10.07893993,-74.9243279,R0
col,9001047,10.10541667,-74.90583334,R0
col,9001209,9.989043148,-74.80263574,R0
col,9001186,10.01404322,-74.79154992,R0
col,9001046,10.10570738,-74.91873069,R0
col,9002607,8.95279795,-74.07752703,R0
col,9002567,8.953858838,-74.01679418,R0
col,9002660,8.915730801,-74.50971973,R0
col,9002375,9.089093281,-74.71947766,R0
col,9002415,9.055833336,-74.66750001,R0
col,9002424,9.052770528,-74.67185256,R0
col,9002444,9.045592693,-74.66058097,R0
col,9002529,9.008627737,-74.63416596,R0
col,9002296,9.151546967,-74.76181948,R0
col,9002184,9.220899512,-74.75644574,R0
col,9002238,9.200869682,-74.74222769,R0
col,9001877,9.434524155,-74.74069047,R0
col,9001970,9.378243914,-74.81927287,R0
col,9002033,9.348749356,-74.78539576,R0
col,9002185,9.322036687,-74.72576558,R0
col,9000845,10.27395834,-75.18875001,R0
col,9000944,10.21939736,-75.23246769,R0
col,9000857,10.2787251,-75.13233141,R0
col,9000846,10.28208334,-75.17291667,R0
col,9002476,9.05256289,-74.12900576,R0
col,9002304,9.151046115,-74.25243844,R0
col,9001132,10.04863685,-75.38193984,R0
col,9001196,10.01612156,-75.37948509,R0
col,9001134,10.04333334,-75.37666667,R0
col,9001212,10.00023501,-75.30495344,R0
col,9001233,9.968687694,-75.34715441,R0
col,9001256,9.936317583,-75.30218582,R0
col,9001330,9.893803901,-75.31916586,R0
col,9001325,9.934783083,-75.39955748,R0
col,9004216,7.882760202,-74.43445944,R0
col,9004245,7.9216035,-74.50011879,R0
col,9004119,7.924319551,-74.38078113,R0
col,9004103,7.940853514,-74.43130652,R0
col,9004015,7.982662168,-74.45406092,R0
col,9004029,7.983380934,-74.38617667,R0
col,9003940,8.024281692,-74.51016033,R0
col,9003856,8.060437506,-74.54542812,R0
col,9003866,8.062561976,-74.49917241,R0
col,9003829,8.09007071,-74.55657978,R0
col,9003811,8.096267887,-74.46260023,R0
col,9003823,8.099349883,-74.40676654,R0
col,9003831,8.154025662,-74.65842003,R0
col,9003514,8.286041669,-74.50541667,R2
col,9003526,8.290582641,-74.46356054,R0
col,9004778,7.559084252,-74.49820194,R0
col,9002376,9.092399203,-74.51930236,R0
col,9002307,9.116327247,-74.48765404,R0
col,9002367,9.103418301,-74.44380347,R0
col,9002399,9.066950809,-74.54208769,R0
col,9002321,9.139362486,-74.72472946,R0
col,9002407,9.082061175,-74.68963684,R0
col,9002378,9.156083939,-74.63752483,R0
col,9003692,8.200927147,-73.77870045,R0
col,9003762,8.139812796,-73.78900026,R0
col,9003581,8.247519574,-73.765708,R0
col,9003551,8.255798694,-73.93042758,R0
col,9003691,8.288363432,-74.03122127,R0
col,9003548,8.322720726,-73.87186862,R0
col,9003332,8.432164276,-73.87712602,R0
col,9003253,8.456035382,-73.87578355,R0
col,9003754,8.190553431,-73.90315948,R0
col,9003537,8.321835527,-73.75282619,R0
col,9003540,8.270603511,-73.77538983,R0
col,9003102,8.573678932,-74.06746656,R0
col,9003114,8.562700283,-74.04298285,R0
col,9003157,8.54690233,-74.08172173,R0
col,9003499,8.415717128,-74.15429044,R0
col,9002776,8.824106744,-74.43156727,R0
col,9002771,8.826826779,-74.43730715,R0
col,9002764,8.857625783,-74.33017563,R0
col,9002717,8.8781816,-74.37432779,R0
col,9002684,8.888580331,-74.36948103,R0
col,9002669,8.902323988,-74.41172123,R0
col,9002985,8.665311437,-74.26743816,R0
col,9002939,8.695065101,-74.32480045,R0
col,9002663,8.898717082,-74.47216282,R0
col,9002664,8.903558267,-74.45835502,R0
col,9002753,8.865934409,-74.44915287,R0
col,9002685,8.904245896,-74.34374563,R0
col,9002639,8.975266189,-74.41560283,R0
col,9002654,8.920534292,-74.48307811,R0
col,9002605,8.999102431,-74.5770026,R0
col,9003012,8.648665314,-73.82739665,R0
col,9003020,8.660852271,-73.91977704,R0
col,9002779,8.817941514,-73.79700156,R0
col,9003151,8.536003094,-73.90930246,R0
col,9003238,8.494212377,-73.88189152,R0
col,9003156,8.549365619,-73.97796245,R0
col,9003245,8.470712421,-73.75144082,R0
col,9003152,8.574247567,-73.84892569,R0
col,9003209,8.576263774,-73.7897501,R0
col,9003058,8.609200524,-73.8678663,R0
col,9003019,8.627750668,-73.91218947,R0
col,9001432,9.788457428,-75.0132614,R0
col,9003786,8.134391278,-74.78184069,R0
col,9003508,8.324337613,-74.53880357,R0
col,9003397,8.399030619,-74.55475347,R0
col,9003315,8.42454462,-74.53311556,R0
col,9003677,8.206587444,-74.75464794,R0
col,9003571,8.260985449,-74.65035881,R0
col,9003498,8.321222576,-74.63580755,R0
col,9003495,8.326658198,-74.57125213,R0
col,9001285,9.926640015,-74.98568436,R0
col,9002666,8.926402436,-74.00226576,R0
col,9002565,8.978333354,-73.98382614,R0
col,9002913,8.813510033,-73.99652512,R0
col,9005795,7.010523813,-74.30414007,R0
col,9005553,7.254388226,-74.39333313,R0
col,9005587,7.198536124,-74.34438091,R0
col,9004917,7.506044016,-73.91031909,R0
col,9004826,7.643554579,-73.84354585,R0
col,9004600,7.676304545,-73.95368664,R0
col,9004916,7.516834495,-73.94656394,R0
col,9004713,7.620580471,-73.91134915,R0
col,9004903,7.557670819,-74.03744492,R0
col,9004992,7.508769428,-74.02741894,R0
col,9000493,10.65918783,-75.25574747,R0
col,9000419,10.73900336,-75.26032382,R0
col,9000720,10.43223313,-75.36099778,R0
col,9000659,10.47354808,-75.38407352,R0
col,9005037,7.433436213,-74.51101953,R0
col,9005018,7.487172723,-74.52614759,R0
col,9004779,7.650750975,-74.46020525,R0
col,9004256,7.90300131,-74.10542987,R0
col,9004497,7.724847087,-74.1469927,R0
col,9004571,7.691401862,-74.28878648,R0
col,9004572,7.692596837,-74.24179274,R0
col,9004703,7.633969464,-74.30157144,R0
col,9003891,8.059435551,-74.07602246,R0
col,9004071,7.982494739,-74.06157007,R0
col,9004496,7.714705784,-74.21771369,R0
col,9004411,7.754196644,-74.087867,R0
col,9004317,7.795295701,-73.88104426,R0
col,9004309,7.81585071,-73.84312406,R0
col,9004455,7.832203545,-73.95683274,R0
col,9004534,7.693170197,-74.01812858,R0
col,9003903,8.033748216,-73.94155842,R0
col,9003867,8.085252079,-73.9082531,R0
col,9003753,8.139589549,-73.92152892,R0
col,9003743,8.144595194,-73.96565562,R0
col,9003713,8.168444595,-74.00883757,R0
col,9004893,7.595324873,-74.14364171,R0
col,9004641,7.668251159,-74.22294559,R0
col,9004601,7.723725856,-73.87495618,R0
col,9000793,10.36799848,-75.10921769,R0
col,9000792,10.33601075,-75.12677707,R0
col,9000816,10.31375,-75.14125001,R0
col,9001960,9.396032738,-74.75230716,R0
col,9002230,9.224168334,-74.58601561,R0
col,9002131,9.345211867,-74.67396923,R0
col,9001902,9.419614904,-74.69951742,R0
col,9003137,8.564891835,-74.29177301,R0
col,9003068,8.629344369,-74.30163693,R0
col,9003171,8.535039808,-74.22272879,R0
col,9003248,8.501410641,-74.34357777,R0
col,9003256,8.455685394,-74.33248151,R0
col,9003344,8.426948717,-74.37673848,R0
col,9001460,9.759625347,-74.80652402,R0
col,9001627,9.675110224,-74.87489547,R0
col,9001643,9.652558657,-74.80581309,R0
col,9001419,9.786014498,-74.87937526,R0
col,9009304,5.279736962,-72.96301832,R0
col,9009305,5.332205327,-72.91994477,R2
col,9009050,5.461491393,-72.9139384,R10
col,9009051,5.392954522,-72.88229446,R0
col,9008242,5.829900376,-73.49074741,R2
col,9007770,5.991392639,-72.86786323,R0
col,9009522,5.192707014,-73.08786148,R0
col,9009517,5.21503563,-73.13148538,R0
col,9007838,5.930751978,-72.79579964,R0
col,9007854,5.927783451,-72.80606747,R0
